date,city,latitude,longitude,AQI,PM2.5,PM10,NO2,SO2,CO,month,season_factor,month_num,year
2024-10-24,Delhi,28.6139,77.209,295.2,173.5,260.3,76.1,30.7,15.12,10,1.0,10,2024
2024-10-24,Mumbai,19.076,72.8777,138.5,84.1,124.1,33.1,15.4,7.24,10,1.0,10,2024
2024-10-24,Chennai,13.0827,80.2707,122.3,79.0,112.3,33.0,10.3,6.04,10,1.0,10,2024
2024-10-24,Kolkata,22.5726,88.3639,197.1,110.3,180.8,45.4,18.0,9.33,10,1.0,10,2024
2024-10-24,Bengaluru,12.9716,77.5946,99.1,52.8,96.0,25.5,13.8,5.26,10,1.0,10,2024
2024-10-24,Hyderabad,17.385,78.4867,140.0,79.7,116.5,37.5,11.8,7.64,10,1.0,10,2024
2024-10-24,Puducherry,11.9416,79.8083,109.1,70.2,102.8,28.4,10.1,5.34,10,1.0,10,2024
2024-10-24,Lucknow,26.8467,80.9462,183.2,103.3,165.2,50.2,15.7,10.56,10,1.0,10,2024
2024-10-24,Patna,25.5941,85.1376,325.2,197.1,295.9,80.6,32.6,15.8,10,1.0,10,2024
2024-10-24,Ahmedabad,23.0225,72.5714,161.4,97.5,160.3,42.6,15.7,7.97,10,1.0,10,2024
2024-10-25,Delhi,28.6139,77.209,222.9,131.0,207.9,53.7,21.1,10.55,10,1.0,10,2024
2024-10-25,Mumbai,19.076,72.8777,110.8,72.1,100.9,26.6,11.1,5.76,10,1.0,10,2024
2024-10-25,Chennai,13.0827,80.2707,71.3,35.8,74.9,21.8,7.9,4.48,10,1.0,10,2024
2024-10-25,Kolkata,22.5726,88.3639,275.7,162.7,239.2,71.6,24.6,13.82,10,1.0,10,2024
2024-10-25,Bengaluru,12.9716,77.5946,91.0,58.0,78.0,27.5,7.6,5.26,10,1.0,10,2024
2024-10-25,Hyderabad,17.385,78.4867,96.7,60.8,78.9,24.1,12.3,4.95,10,1.0,10,2024
2024-10-25,Puducherry,11.9416,79.8083,98.7,59.1,84.8,25.4,11.1,3.03,10,1.0,10,2024
2024-10-25,Lucknow,26.8467,80.9462,253.9,147.6,219.0,65.6,28.1,12.91,10,1.0,10,2024
2024-10-25,Patna,25.5941,85.1376,145.1,83.7,127.2,37.1,14.4,7.75,10,1.0,10,2024
2024-10-25,Ahmedabad,23.0225,72.5714,205.0,124.7,191.7,50.2,27.1,10.8,10,1.0,10,2024
2024-10-26,Delhi,28.6139,77.209,334.7,209.6,301.9,81.1,36.1,18.1,10,1.0,10,2024
2024-10-26,Mumbai,19.076,72.8777,146.1,96.5,130.8,40.3,17.6,7.4,10,1.0,10,2024
2024-10-26,Chennai,13.0827,80.2707,101.4,66.0,88.3,22.1,12.8,5.38,10,1.0,10,2024
2024-10-26,Kolkata,22.5726,88.3639,154.7,93.3,143.3,32.4,16.9,8.14,10,1.0,10,2024
2024-10-26,Bengaluru,12.9716,77.5946,149.7,88.7,145.7,37.2,15.2,7.77,10,1.0,10,2024
2024-10-26,Hyderabad,17.385,78.4867,193.3,109.8,177.9,48.5,19.3,10.25,10,1.0,10,2024
2024-10-26,Puducherry,11.9416,79.8083,97.1,60.9,97.3,23.3,9.6,3.85,10,1.0,10,2024
2024-10-26,Lucknow,26.8467,80.9462,348.9,208.4,311.6,89.7,37.1,16.75,10,1.0,10,2024
2024-10-26,Patna,25.5941,85.1376,323.1,192.3,302.2,78.6,33.8,16.2,10,1.0,10,2024
2024-10-26,Ahmedabad,23.0225,72.5714,109.3,58.5,92.4,31.3,7.0,5.8,10,1.0,10,2024
2024-10-27,Delhi,28.6139,77.209,299.8,171.5,263.4,71.8,30.1,16.46,10,1.0,10,2024
2024-10-27,Mumbai,19.076,72.8777,183.0,108.0,158.1,39.5,17.5,8.25,10,1.0,10,2024
2024-10-27,Chennai,13.0827,80.2707,89.1,53.5,76.4,20.5,7.5,3.94,10,1.0,10,2024
2024-10-27,Kolkata,22.5726,88.3639,251.8,153.7,230.9,67.0,27.0,14.01,10,1.0,10,2024
2024-10-27,Bengaluru,12.9716,77.5946,117.7,71.6,101.2,26.1,13.5,5.77,10,1.0,10,2024
2024-10-27,Hyderabad,17.385,78.4867,72.4,33.0,82.3,14.2,5.9,4.85,10,1.0,10,2024
2024-10-27,Puducherry,11.9416,79.8083,50.8,33.1,60.3,21.2,4.2,2.53,10,1.0,10,2024
2024-10-27,Lucknow,26.8467,80.9462,194.2,116.4,185.2,43.0,20.7,9.51,10,1.0,10,2024
2024-10-27,Patna,25.5941,85.1376,335.8,208.1,299.0,83.5,35.4,17.77,10,1.0,10,2024
2024-10-27,Ahmedabad,23.0225,72.5714,48.7,33.7,57.0,13.2,6.8,3.71,10,1.0,10,2024
2024-10-28,Delhi,28.6139,77.209,297.7,182.7,268.0,74.2,28.4,15.06,10,1.0,10,2024
2024-10-28,Mumbai,19.076,72.8777,215.5,124.8,198.9,55.2,24.5,12.44,10,1.0,10,2024
2024-10-28,Chennai,13.0827,80.2707,66.9,37.3,56.1,14.8,5.9,3.69,10,1.0,10,2024
2024-10-28,Kolkata,22.5726,88.3639,137.4,78.9,117.3,36.3,13.6,6.63,10,1.0,10,2024
2024-10-28,Bengaluru,12.9716,77.5946,74.7,36.8,80.3,17.5,12.9,4.51,10,1.0,10,2024
2024-10-28,Hyderabad,17.385,78.4867,184.0,115.4,166.9,43.6,16.4,10.32,10,1.0,10,2024
2024-10-28,Puducherry,11.9416,79.8083,80.3,51.3,78.8,21.5,7.1,5.03,10,1.0,10,2024
2024-10-28,Lucknow,26.8467,80.9462,207.1,124.7,192.1,51.5,17.1,11.4,10,1.0,10,2024
2024-10-28,Patna,25.5941,85.1376,327.8,187.5,286.7,90.0,33.2,16.39,10,1.0,10,2024
2024-10-28,Ahmedabad,23.0225,72.5714,140.8,79.3,125.2,39.1,14.0,7.65,10,1.0,10,2024
2024-10-29,Delhi,28.6139,77.209,421.3,249.9,381.6,109.3,40.3,21.24,10,1.0,10,2024
2024-10-29,Mumbai,19.076,72.8777,214.9,127.2,202.0,53.2,25.1,9.1,10,1.0,10,2024
2024-10-29,Chennai,13.0827,80.2707,91.6,47.6,76.8,20.1,8.6,3.39,10,1.0,10,2024
2024-10-29,Kolkata,22.5726,88.3639,176.4,108.1,146.5,41.6,22.7,9.15,10,1.0,10,2024
2024-10-29,Bengaluru,12.9716,77.5946,45.5,20.3,42.8,11.8,3.4,4.47,10,1.0,10,2024
2024-10-29,Hyderabad,17.385,78.4867,211.7,125.7,197.5,56.6,23.3,9.94,10,1.0,10,2024
2024-10-29,Puducherry,11.9416,79.8083,113.8,67.9,105.8,28.5,11.1,5.97,10,1.0,10,2024
2024-10-29,Lucknow,26.8467,80.9462,142.9,75.9,126.9,32.2,15.4,7.58,10,1.0,10,2024
2024-10-29,Patna,25.5941,85.1376,240.9,151.9,216.8,54.4,23.6,13.22,10,1.0,10,2024
2024-10-29,Ahmedabad,23.0225,72.5714,75.2,44.6,72.3,29.4,9.9,3.89,10,1.0,10,2024
2024-10-30,Delhi,28.6139,77.209,321.7,183.5,281.1,83.0,32.5,16.37,10,1.0,10,2024
2024-10-30,Mumbai,19.076,72.8777,141.4,84.8,128.1,31.1,13.7,5.83,10,1.0,10,2024
2024-10-30,Chennai,13.0827,80.2707,74.5,50.7,65.6,21.0,7.7,3.34,10,1.0,10,2024
2024-10-30,Kolkata,22.5726,88.3639,129.6,75.8,118.1,34.7,13.2,7.13,10,1.0,10,2024
2024-10-30,Bengaluru,12.9716,77.5946,54.4,37.0,39.9,17.5,6.4,0.85,10,1.0,10,2024
2024-10-30,Hyderabad,17.385,78.4867,145.8,92.5,141.3,33.4,14.9,7.98,10,1.0,10,2024
2024-10-30,Puducherry,11.9416,79.8083,89.7,55.9,77.3,26.4,11.0,4.33,10,1.0,10,2024
2024-10-30,Lucknow,26.8467,80.9462,169.1,97.8,163.1,46.1,16.9,8.26,10,1.0,10,2024
2024-10-30,Patna,25.5941,85.1376,116.2,69.3,95.1,29.7,14.0,4.83,10,1.0,10,2024
2024-10-30,Ahmedabad,23.0225,72.5714,170.7,107.4,155.4,40.6,17.1,9.49,10,1.0,10,2024
2024-10-31,Delhi,28.6139,77.209,301.0,180.6,280.1,77.3,27.7,15.68,10,1.0,10,2024
2024-10-31,Mumbai,19.076,72.8777,178.0,100.6,142.1,40.3,17.6,9.91,10,1.0,10,2024
2024-10-31,Chennai,13.0827,80.2707,67.7,43.4,37.8,17.6,6.0,5.48,10,1.0,10,2024
2024-10-31,Kolkata,22.5726,88.3639,85.4,51.2,61.7,19.2,5.1,6.57,10,1.0,10,2024
2024-10-31,Bengaluru,12.9716,77.5946,89.3,52.5,80.0,17.8,11.0,5.11,10,1.0,10,2024
2024-10-31,Hyderabad,17.385,78.4867,152.1,85.2,146.0,42.1,14.7,8.5,10,1.0,10,2024
2024-10-31,Puducherry,11.9416,79.8083,80.5,40.3,71.0,18.2,8.2,5.05,10,1.0,10,2024
2024-10-31,Lucknow,26.8467,80.9462,113.3,65.8,95.4,25.2,9.7,5.73,10,1.0,10,2024
2024-10-31,Patna,25.5941,85.1376,276.6,167.7,250.4,71.6,32.4,13.97,10,1.0,10,2024
2024-10-31,Ahmedabad,23.0225,72.5714,206.0,128.4,199.6,53.7,18.9,10.6,10,1.0,10,2024
2024-11-01,Delhi,28.6139,77.209,412.1,251.3,363.9,108.1,41.2,21.44,11,1.4,11,2024
2024-11-01,Mumbai,19.076,72.8777,208.4,125.7,189.4,54.8,24.8,8.4,11,1.4,11,2024
2024-11-01,Chennai,13.0827,80.2707,139.5,83.9,124.1,25.4,15.1,6.85,11,1.4,11,2024
2024-11-01,Kolkata,22.5726,88.3639,210.3,126.4,186.9,45.6,21.2,11.1,11,1.4,11,2024
2024-11-01,Bengaluru,12.9716,77.5946,123.5,75.4,112.0,35.1,12.1,6.98,11,1.4,11,2024
2024-11-01,Hyderabad,17.385,78.4867,157.0,104.0,137.8,36.5,15.5,7.12,11,1.4,11,2024
2024-11-01,Puducherry,11.9416,79.8083,80.0,51.6,47.5,17.1,5.3,4.14,11,1.4,11,2024
2024-11-01,Lucknow,26.8467,80.9462,165.7,102.2,154.4,34.9,17.0,8.8,11,1.4,11,2024
2024-11-01,Patna,25.5941,85.1376,401.8,233.7,348.7,106.5,38.5,19.56,11,1.4,11,2024
2024-11-01,Ahmedabad,23.0225,72.5714,252.5,145.7,225.1,66.7,22.4,12.12,11,1.4,11,2024
2024-11-02,Delhi,28.6139,77.209,301.9,177.3,281.2,81.1,30.7,15.63,11,1.4,11,2024
2024-11-02,Mumbai,19.076,72.8777,216.2,126.4,196.5,48.9,19.7,10.72,11,1.4,11,2024
2024-11-02,Chennai,13.0827,80.2707,99.5,53.3,83.9,29.5,13.1,4.94,11,1.4,11,2024
2024-11-02,Kolkata,22.5726,88.3639,281.1,165.8,236.5,66.7,27.5,14.2,11,1.4,11,2024
2024-11-02,Bengaluru,12.9716,77.5946,137.0,80.8,118.7,35.6,11.0,7.65,11,1.4,11,2024
2024-11-02,Hyderabad,17.385,78.4867,147.5,98.8,130.2,35.0,13.6,6.9,11,1.4,11,2024
2024-11-02,Puducherry,11.9416,79.8083,117.1,70.0,113.3,31.1,11.8,6.23,11,1.4,11,2024
2024-11-02,Lucknow,26.8467,80.9462,385.8,234.8,349.5,98.1,36.3,21.86,11,1.4,11,2024
2024-11-02,Patna,25.5941,85.1376,373.0,226.9,335.5,84.1,36.8,18.73,11,1.4,11,2024
2024-11-02,Ahmedabad,23.0225,72.5714,187.0,108.0,165.6,49.8,21.2,9.52,11,1.4,11,2024
2024-11-03,Delhi,28.6139,77.209,346.6,206.1,312.7,87.5,35.5,16.89,11,1.4,11,2024
2024-11-03,Mumbai,19.076,72.8777,217.2,132.6,192.3,47.4,20.0,12.43,11,1.4,11,2024
2024-11-03,Chennai,13.0827,80.2707,83.7,56.8,61.5,17.8,7.6,5.97,11,1.4,11,2024
2024-11-03,Kolkata,22.5726,88.3639,253.3,150.9,220.5,65.4,24.3,12.44,11,1.4,11,2024
2024-11-03,Bengaluru,12.9716,77.5946,129.2,81.1,122.4,28.7,11.7,5.73,11,1.4,11,2024
2024-11-03,Hyderabad,17.385,78.4867,174.4,109.2,158.5,34.8,19.0,7.37,11,1.4,11,2024
2024-11-03,Puducherry,11.9416,79.8083,90.7,55.4,81.0,26.2,7.8,3.57,11,1.4,11,2024
2024-11-03,Lucknow,26.8467,80.9462,287.7,177.5,264.0,72.3,31.4,15.53,11,1.4,11,2024
2024-11-03,Patna,25.5941,85.1376,391.2,228.8,358.3,97.0,38.3,18.88,11,1.4,11,2024
2024-11-03,Ahmedabad,23.0225,72.5714,216.3,126.7,196.0,53.4,22.1,11.37,11,1.4,11,2024
2024-11-04,Delhi,28.6139,77.209,368.5,217.4,315.6,95.2,37.0,18.25,11,1.4,11,2024
2024-11-04,Mumbai,19.076,72.8777,242.9,139.3,219.1,56.9,25.6,9.92,11,1.4,11,2024
2024-11-04,Chennai,13.0827,80.2707,146.1,91.5,124.1,36.8,12.8,7.73,11,1.4,11,2024
2024-11-04,Kolkata,22.5726,88.3639,293.0,170.8,253.3,77.6,33.2,15.14,11,1.4,11,2024
2024-11-04,Bengaluru,12.9716,77.5946,157.1,92.6,142.8,40.7,15.3,9.2,11,1.4,11,2024
2024-11-04,Hyderabad,17.385,78.4867,174.2,106.0,155.5,43.3,19.9,8.86,11,1.4,11,2024
2024-11-04,Puducherry,11.9416,79.8083,108.4,66.0,94.6,21.5,14.0,6.49,11,1.4,11,2024
2024-11-04,Lucknow,26.8467,80.9462,389.2,228.2,361.8,105.2,41.0,21.11,11,1.4,11,2024
2024-11-04,Patna,25.5941,85.1376,391.8,230.8,356.7,93.9,38.0,19.91,11,1.4,11,2024
2024-11-04,Ahmedabad,23.0225,72.5714,232.2,141.6,194.6,57.4,24.3,12.36,11,1.4,11,2024
2024-11-05,Delhi,28.6139,77.209,457.1,275.5,408.4,116.3,45.1,23.76,11,1.4,11,2024
2024-11-05,Mumbai,19.076,72.8777,213.1,127.6,185.6,57.8,22.4,12.76,11,1.4,11,2024
2024-11-05,Chennai,13.0827,80.2707,139.2,86.6,113.6,36.0,13.3,7.79,11,1.4,11,2024
2024-11-05,Kolkata,22.5726,88.3639,268.7,166.1,258.9,64.0,28.8,14.12,11,1.4,11,2024
2024-11-05,Bengaluru,12.9716,77.5946,199.4,123.2,184.3,53.3,21.8,11.42,11,1.4,11,2024
2024-11-05,Hyderabad,17.385,78.4867,139.3,81.6,139.3,27.0,13.8,7.11,11,1.4,11,2024
2024-11-05,Puducherry,11.9416,79.8083,101.5,68.8,95.2,23.8,8.9,5.36,11,1.4,11,2024
2024-11-05,Lucknow,26.8467,80.9462,383.8,231.0,344.3,93.2,39.1,19.51,11,1.4,11,2024
2024-11-05,Patna,25.5941,85.1376,285.3,176.3,270.4,71.5,29.1,13.16,11,1.4,11,2024
2024-11-05,Ahmedabad,23.0225,72.5714,257.2,156.6,228.9,61.3,29.4,13.24,11,1.4,11,2024
2024-11-06,Delhi,28.6139,77.209,318.6,195.4,288.6,79.9,33.8,13.32,11,1.4,11,2024
2024-11-06,Mumbai,19.076,72.8777,123.7,81.1,110.3,29.2,9.7,6.38,11,1.4,11,2024
2024-11-06,Chennai,13.0827,80.2707,133.9,87.5,123.5,32.3,14.2,7.8,11,1.4,11,2024
2024-11-06,Kolkata,22.5726,88.3639,296.6,181.1,269.1,71.8,27.6,13.64,11,1.4,11,2024
2024-11-06,Bengaluru,12.9716,77.5946,151.8,93.6,145.4,40.2,17.3,7.46,11,1.4,11,2024
2024-11-06,Hyderabad,17.385,78.4867,195.0,112.0,175.0,41.4,19.6,10.97,11,1.4,11,2024
2024-11-06,Puducherry,11.9416,79.8083,106.4,67.4,97.9,24.3,10.3,6.5,11,1.4,11,2024
2024-11-06,Lucknow,26.8467,80.9462,354.6,209.7,308.0,89.5,34.3,17.55,11,1.4,11,2024
2024-11-06,Patna,25.5941,85.1376,234.2,145.7,210.0,58.8,21.8,11.43,11,1.4,11,2024
2024-11-06,Ahmedabad,23.0225,72.5714,229.5,134.6,204.8,62.9,19.4,11.66,11,1.4,11,2024
2024-11-07,Delhi,28.6139,77.209,329.2,204.2,294.8,78.1,32.5,16.81,11,1.4,11,2024
2024-11-07,Mumbai,19.076,72.8777,307.0,173.7,266.7,82.0,27.7,15.36,11,1.4,11,2024
2024-11-07,Chennai,13.0827,80.2707,113.9,65.1,101.1,27.1,13.5,7.02,11,1.4,11,2024
2024-11-07,Kolkata,22.5726,88.3639,273.3,162.8,248.0,71.5,29.3,14.04,11,1.4,11,2024
2024-11-07,Bengaluru,12.9716,77.5946,185.8,108.4,176.3,49.3,17.4,9.52,11,1.4,11,2024
2024-11-07,Hyderabad,17.385,78.4867,178.6,106.4,159.5,38.6,16.5,8.69,11,1.4,11,2024
2024-11-07,Puducherry,11.9416,79.8083,93.5,51.8,92.6,23.0,13.7,4.9,11,1.4,11,2024
2024-11-07,Lucknow,26.8467,80.9462,375.6,224.3,332.7,95.0,40.2,18.69,11,1.4,11,2024
2024-11-07,Patna,25.5941,85.1376,367.3,221.7,329.8,91.6,34.7,18.35,11,1.4,11,2024
2024-11-07,Ahmedabad,23.0225,72.5714,253.4,153.5,229.5,66.3,25.7,12.68,11,1.4,11,2024
2024-11-08,Delhi,28.6139,77.209,450.8,271.2,403.8,114.6,45.0,22.26,11,1.4,11,2024
2024-11-08,Mumbai,19.076,72.8777,202.2,122.2,173.2,51.9,23.9,9.13,11,1.4,11,2024
2024-11-08,Chennai,13.0827,80.2707,113.4,81.9,95.5,33.5,10.9,5.73,11,1.4,11,2024
2024-11-08,Kolkata,22.5726,88.3639,245.4,149.4,208.2,62.1,23.7,10.41,11,1.4,11,2024
2024-11-08,Bengaluru,12.9716,77.5946,173.6,93.6,173.4,45.9,14.6,10.02,11,1.4,11,2024
2024-11-08,Hyderabad,17.385,78.4867,141.7,81.5,113.1,32.0,12.7,7.9,11,1.4,11,2024
2024-11-08,Puducherry,11.9416,79.8083,128.3,70.8,117.6,24.7,13.4,8.58,11,1.4,11,2024
2024-11-08,Lucknow,26.8467,80.9462,192.3,110.3,178.9,51.5,17.3,11.09,11,1.4,11,2024
2024-11-08,Patna,25.5941,85.1376,278.9,175.7,254.8,74.8,28.6,14.6,11,1.4,11,2024
2024-11-08,Ahmedabad,23.0225,72.5714,256.0,159.3,230.1,60.4,25.4,12.13,11,1.4,11,2024
2024-11-09,Delhi,28.6139,77.209,343.8,214.6,314.4,88.3,36.5,17.81,11,1.4,11,2024
2024-11-09,Mumbai,19.076,72.8777,270.7,151.9,235.6,64.9,24.3,13.65,11,1.4,11,2024
2024-11-09,Chennai,13.0827,80.2707,130.0,87.9,124.2,30.5,14.0,4.67,11,1.4,11,2024
2024-11-09,Kolkata,22.5726,88.3639,259.1,155.9,226.0,64.0,24.5,12.02,11,1.4,11,2024
2024-11-09,Bengaluru,12.9716,77.5946,160.2,101.3,148.3,38.3,14.7,7.6,11,1.4,11,2024
2024-11-09,Hyderabad,17.385,78.4867,160.3,91.8,152.7,39.3,17.6,6.62,11,1.4,11,2024
2024-11-09,Puducherry,11.9416,79.8083,91.2,59.0,89.1,18.0,9.7,4.89,11,1.4,11,2024
2024-11-09,Lucknow,26.8467,80.9462,262.0,159.0,223.2,61.8,27.4,13.13,11,1.4,11,2024
2024-11-09,Patna,25.5941,85.1376,341.7,204.1,311.8,87.8,35.8,17.21,11,1.4,11,2024
2024-11-09,Ahmedabad,23.0225,72.5714,206.5,121.1,177.4,50.0,19.4,11.93,11,1.4,11,2024
2024-11-10,Delhi,28.6139,77.209,308.2,190.1,275.2,76.2,31.6,13.99,11,1.4,11,2024
2024-11-10,Mumbai,19.076,72.8777,164.0,92.2,144.6,37.4,19.0,7.62,11,1.4,11,2024
2024-11-10,Chennai,13.0827,80.2707,66.5,38.2,66.3,23.1,6.2,2.81,11,1.4,11,2024
2024-11-10,Kolkata,22.5726,88.3639,251.3,152.9,217.1,61.8,25.0,12.61,11,1.4,11,2024
2024-11-10,Bengaluru,12.9716,77.5946,135.7,76.7,124.8,33.7,13.5,5.7,11,1.4,11,2024
2024-11-10,Hyderabad,17.385,78.4867,190.4,109.5,184.3,42.9,20.6,7.61,11,1.4,11,2024
2024-11-10,Puducherry,11.9416,79.8083,59.8,33.1,35.7,17.9,5.9,4.39,11,1.4,11,2024
2024-11-10,Lucknow,26.8467,80.9462,297.1,179.5,265.2,70.8,28.9,13.65,11,1.4,11,2024
2024-11-10,Patna,25.5941,85.1376,363.1,216.3,326.0,102.1,35.5,18.47,11,1.4,11,2024
2024-11-10,Ahmedabad,23.0225,72.5714,221.6,138.7,201.3,54.3,26.7,10.22,11,1.4,11,2024
2024-11-11,Delhi,28.6139,77.209,376.5,230.5,332.3,97.2,36.7,19.83,11,1.4,11,2024
2024-11-11,Mumbai,19.076,72.8777,235.1,140.6,203.6,57.2,23.5,12.64,11,1.4,11,2024
2024-11-11,Chennai,13.0827,80.2707,134.0,83.1,123.4,36.9,13.0,6.86,11,1.4,11,2024
2024-11-11,Kolkata,22.5726,88.3639,253.4,149.9,236.2,67.3,27.8,11.91,11,1.4,11,2024
2024-11-11,Bengaluru,12.9716,77.5946,150.5,95.8,147.5,31.6,15.0,7.34,11,1.4,11,2024
2024-11-11,Hyderabad,17.385,78.4867,223.7,123.2,193.0,61.7,21.4,9.88,11,1.4,11,2024
2024-11-11,Puducherry,11.9416,79.8083,135.2,74.0,129.9,27.6,10.6,6.96,11,1.4,11,2024
2024-11-11,Lucknow,26.8467,80.9462,252.9,153.1,242.0,62.6,28.5,12.97,11,1.4,11,2024
2024-11-11,Patna,25.5941,85.1376,402.9,230.0,367.7,102.7,39.6,22.04,11,1.4,11,2024
2024-11-11,Ahmedabad,23.0225,72.5714,201.8,113.0,187.9,44.8,20.3,11.43,11,1.4,11,2024
2024-11-12,Delhi,28.6139,77.209,431.9,257.9,385.9,113.0,40.8,22.37,11,1.4,11,2024
2024-11-12,Mumbai,19.076,72.8777,283.7,172.9,253.4,70.3,27.4,13.53,11,1.4,11,2024
2024-11-12,Chennai,13.0827,80.2707,128.9,80.7,128.9,24.4,8.0,8.08,11,1.4,11,2024
2024-11-12,Kolkata,22.5726,88.3639,254.9,153.5,233.4,63.0,29.4,13.24,11,1.4,11,2024
2024-11-12,Bengaluru,12.9716,77.5946,126.6,74.2,112.8,28.5,16.0,6.45,11,1.4,11,2024
2024-11-12,Hyderabad,17.385,78.4867,127.0,78.2,125.8,36.0,11.2,5.24,11,1.4,11,2024
2024-11-12,Puducherry,11.9416,79.8083,133.5,72.0,123.1,31.1,16.0,5.62,11,1.4,11,2024
2024-11-12,Lucknow,26.8467,80.9462,256.2,156.8,236.9,69.5,26.6,13.16,11,1.4,11,2024
2024-11-12,Patna,25.5941,85.1376,409.4,238.8,361.4,97.2,35.6,21.31,11,1.4,11,2024
2024-11-12,Ahmedabad,23.0225,72.5714,288.3,175.8,262.5,72.4,28.9,16.11,11,1.4,11,2024
2024-11-13,Delhi,28.6139,77.209,515.9,306.6,473.2,133.9,52.9,26.18,11,1.4,11,2024
2024-11-13,Mumbai,19.076,72.8777,210.1,118.6,176.5,55.7,18.8,9.12,11,1.4,11,2024
2024-11-13,Chennai,13.0827,80.2707,74.1,42.1,69.7,20.3,9.1,3.31,11,1.4,11,2024
2024-11-13,Kolkata,22.5726,88.3639,257.4,158.7,235.4,62.0,26.3,10.89,11,1.4,11,2024
2024-11-13,Bengaluru,12.9716,77.5946,140.0,80.9,138.1,31.1,14.2,6.57,11,1.4,11,2024
2024-11-13,Hyderabad,17.385,78.4867,148.5,91.0,130.3,44.5,10.9,8.06,11,1.4,11,2024
2024-11-13,Puducherry,11.9416,79.8083,103.3,61.7,95.4,29.8,10.9,6.17,11,1.4,11,2024
2024-11-13,Lucknow,26.8467,80.9462,311.0,181.4,279.2,82.4,30.3,14.47,11,1.4,11,2024
2024-11-13,Patna,25.5941,85.1376,379.4,229.3,335.3,93.9,37.6,18.98,11,1.4,11,2024
2024-11-13,Ahmedabad,23.0225,72.5714,253.1,149.8,233.4,61.1,28.6,14.34,11,1.4,11,2024
2024-11-14,Delhi,28.6139,77.209,323.5,188.0,299.0,81.9,33.5,15.52,11,1.4,11,2024
2024-11-14,Mumbai,19.076,72.8777,190.7,112.7,174.1,42.7,18.9,8.28,11,1.4,11,2024
2024-11-14,Chennai,13.0827,80.2707,113.1,67.4,105.8,30.6,12.8,4.17,11,1.4,11,2024
2024-11-14,Kolkata,22.5726,88.3639,315.2,185.9,279.1,79.9,30.8,16.12,11,1.4,11,2024
2024-11-14,Bengaluru,12.9716,77.5946,156.4,90.0,139.3,38.5,17.6,7.35,11,1.4,11,2024
2024-11-14,Hyderabad,17.385,78.4867,150.2,85.0,127.9,32.1,13.6,9.1,11,1.4,11,2024
2024-11-14,Puducherry,11.9416,79.8083,118.8,77.7,99.3,21.9,12.5,7.79,11,1.4,11,2024
2024-11-14,Lucknow,26.8467,80.9462,276.5,166.4,236.3,69.2,27.4,11.73,11,1.4,11,2024
2024-11-14,Patna,25.5941,85.1376,263.4,152.5,224.4,63.0,27.4,12.54,11,1.4,11,2024
2024-11-14,Ahmedabad,23.0225,72.5714,275.7,163.6,250.7,70.9,30.6,13.07,11,1.4,11,2024
2024-11-15,Delhi,28.6139,77.209,427.4,251.7,398.4,102.7,43.5,22.93,11,1.4,11,2024
2024-11-15,Mumbai,19.076,72.8777,148.1,91.8,125.3,46.3,11.0,5.89,11,1.4,11,2024
2024-11-15,Chennai,13.0827,80.2707,98.0,53.4,92.4,31.7,12.1,5.13,11,1.4,11,2024
2024-11-15,Kolkata,22.5726,88.3639,252.5,148.5,230.4,62.3,25.6,11.88,11,1.4,11,2024
2024-11-15,Bengaluru,12.9716,77.5946,103.9,62.5,93.5,23.6,8.9,5.75,11,1.4,11,2024
2024-11-15,Hyderabad,17.385,78.4867,183.9,119.7,176.6,41.2,18.0,7.83,11,1.4,11,2024
2024-11-15,Puducherry,11.9416,79.8083,68.2,51.9,73.2,14.5,9.3,4.8,11,1.4,11,2024
2024-11-15,Lucknow,26.8467,80.9462,183.2,114.2,160.9,47.3,24.3,10.75,11,1.4,11,2024
2024-11-15,Patna,25.5941,85.1376,327.0,203.3,278.9,83.8,33.8,17.06,11,1.4,11,2024
2024-11-15,Ahmedabad,23.0225,72.5714,201.1,122.6,187.8,41.0,19.5,9.15,11,1.4,11,2024
2024-11-16,Delhi,28.6139,77.209,445.0,273.9,395.6,106.9,44.7,21.1,11,1.4,11,2024
2024-11-16,Mumbai,19.076,72.8777,186.9,110.5,172.9,48.0,19.0,10.98,11,1.4,11,2024
2024-11-16,Chennai,13.0827,80.2707,132.7,77.5,117.1,30.1,11.2,5.25,11,1.4,11,2024
2024-11-16,Kolkata,22.5726,88.3639,308.7,181.6,280.4,76.0,30.8,16.59,11,1.4,11,2024
2024-11-16,Bengaluru,12.9716,77.5946,145.3,82.6,126.3,39.8,15.5,8.19,11,1.4,11,2024
2024-11-16,Hyderabad,17.385,78.4867,159.7,88.8,147.8,40.9,16.5,6.6,11,1.4,11,2024
2024-11-16,Puducherry,11.9416,79.8083,92.2,50.6,86.2,24.8,9.1,5.58,11,1.4,11,2024
2024-11-16,Lucknow,26.8467,80.9462,404.9,244.7,369.8,99.1,39.0,21.25,11,1.4,11,2024
2024-11-16,Patna,25.5941,85.1376,274.8,168.4,261.1,71.3,27.3,12.4,11,1.4,11,2024
2024-11-16,Ahmedabad,23.0225,72.5714,231.3,143.8,206.7,61.9,23.9,11.86,11,1.4,11,2024
2024-11-17,Delhi,28.6139,77.209,366.7,212.7,326.6,89.9,37.8,18.32,11,1.4,11,2024
